2019-09-30 00:03:22,30009172,1568904,1025519,9.8,28703
2019-09-30 01:03:23,30011911,1569035,1025573,9.8,28709
2019-09-30 02:03:24,30013931,1569124,1025640,9.8,28709
2019-09-30 03:03:24,30015320,1569193,1025708,9.8,28710
2019-09-30 04:03:25,30016134,1569213,1025740,9.8,28710
2019-09-30 05:03:26,30016666,1569237,1025757,9.8,28710
2019-09-30 06:03:27,30016973,1569252,1025757,9.8,28711
2019-09-30 07:03:28,30017272,1569263,1025768,9.8,28711
2019-09-30 08:03:28,30017733,1569288,1025780,9.8,28711
2019-09-30 09:03:29,30018352,1569325,1025802,9.8,28711
2019-09-30 10:03:30,30019234,1569368,1025818,9.8,28712
2019-09-30 11:03:31,30020350,1569416,1025849,9.8,28713
2019-09-30 12:03:32,30021815,1569485,1025895,9.8,28713
2019-09-30 13:03:32,30023484,1569544,1025927,9.8,28713
2019-09-30 14:03:33,30025696,1569654,1025978,9.8,28714
2019-09-30 15:03:34,30027583,1569760,1026027,9.8,28715
2019-09-30 16:03:35,30029135,1569824,1026059,9.8,28715
2019-09-30 17:03:36,30030801,1569914,1026116,9.8,28716
2019-09-30 18:03:37,30032449,1569994,1026140,9.8,28716
2019-09-30 19:03:38,30034299,1570090,1026193,9.8,28716
2019-09-30 20:03:38,30036416,1570219,1026227,9.8,28718
2019-09-30 21:03:40,30038686,1570350,1026262,9.8,28719
2019-09-30 22:03:40,30040910,1570455,1026295,9.8,28719
2019-09-30 23:03:41,30043592,1570584,1026349,9.8,28719
2019-10-01 00:03:42,30046891,1570733,1026452,9.8,28721
2019-10-01 01:03:43,30050030,1570844,1026534,9.8,28722
2019-10-01 02:03:44,30052560,1570957,1026578,9.8,28724
2019-10-01 03:03:45,30054533,1571052,1026624,9.8,28725
2019-10-01 04:03:46,30055747,1571096,1026648,9.8,28726
2019-10-01 05:03:47,30056390,1571131,1026668,9.8,28726
2019-10-01 06:03:48,30056808,1571148,1026683,9.8,28726
2019-10-01 07:03:49,30057170,1571161,1026683,9.8,28726
2019-10-01 08:03:50,30057704,1571184,1026685,9.8,28726
2019-10-01 09:03:51,30058724,1571230,1026700,9.8,28726
2019-10-01 10:03:52,30060201,1571311,1026726,9.8,28726
2019-10-01 11:03:53,30061953,1571408,1026776,9.8,28726
2019-10-01 12:03:54,30063309,1571497,1026811,9.8,28729
2019-10-01 13:03:54,30065017,1571591,1026843,9.8,28731
2019-10-01 14:03:55,30067229,1571701,1026893,9.8,28733
2019-10-01 15:03:56,30069848,1571833,1026970,9.8,28735
2019-10-01 16:03:57,30072306,1571941,1027025,9.8,28736
2019-10-01 17:03:58,30074823,1572059,1027093,9.8,28736
2019-10-01 18:03:58,30077226,1572155,1027150,9.8,28737
2019-10-01 19:03:59,30079732,1572273,1027248,9.8,28737
2019-10-01 20:04:00,30082286,1572398,1027325,9.8,28739
2019-10-01 21:04:01,30084836,1572525,1027413,9.8,28739
2019-10-01 22:04:02,30087712,1572658,1027473,9.8,28739
2019-10-01 23:04:03,30091001,1572814,1027599,9.8,28743
2019-10-02 00:04:05,30094661,1572987,1027708,9.8,28746
2019-10-02 01:04:06,30098168,1573123,1027883,9.8,28747
2019-10-02 02:04:07,30101023,1573249,1027973,9.8,28747
2019-10-02 03:04:08,30103095,1573335,1028047,9.8,28749
2019-10-02 04:04:09,30104305,1573381,1028085,9.8,28749
2019-10-02 05:04:09,30105096,1573417,1028103,9.8,28749
2019-10-02 06:04:10,30105588,1573431,1028109,9.8,28750
2019-10-02 07:04:11,30105940,1573440,1028113,9.8,28750
2019-10-02 08:04:12,30106437,1573457,1028124,9.8,28751
2019-10-02 09:04:13,30107403,1573496,1028166,9.8,28751
2019-10-02 10:04:13,30108907,1573571,1028195,9.8,28751
2019-10-02 11:04:14,30111089,1573703,1028224,9.8,28751
2019-10-02 12:04:15,30113616,1573829,1028283,9.8,28753
